% Model,薄膜计算.mph
% Version,COMSOL 6.4.0.293
% Date,"Apr 21 2026, 19:55"
% Table,表格 1 - 反射率、透射率和吸收率 (ewfd)
% lambda0 (m),theta (rad),n1_B,freq (THz),反射率，端口 1 (1),总反射率 (1),n1_A,n1_B,n1_C,n2_A,n2_B,n2_C
6.049999999999999E-7,8.000000000000000E1,0.000000000000000E0,4.955247239669422E2,2.405577104096434E0∠0.000000000000000E0°,2.405577104096434E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.049999999999999E-7,8.000000000000000E1,1.000000000000000E-3,4.955247239669422E2,2.405162475229199E0∠0.000000000000000E0°,2.405162475229199E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.049999999999999E-7,8.000000000000000E1,2.000000000000000E-3,4.955247239669422E2,2.404865583941876E0∠0.000000000000000E0°,2.404865583941876E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.049999999999999E-7,8.000000000000000E1,3.000000000000000E-3,4.955247239669422E2,2.404615584397604E0∠0.000000000000000E0°,2.404615584397604E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.049999999999999E-7,8.000000000000000E1,4.000000000000000E-3,4.955247239669422E2,2.404384864502076E0∠0.000000000000000E0°,2.404384864502076E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.049999999999999E-7,8.000000000000000E1,5.000000000000000E-3,4.955247239669422E2,2.404164735310331E0∠0.000000000000000E0°,2.404164735310331E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.100000000000000E-7,1.000000000000000E1,0.000000000000000E0,4.914630459016394E2,2.176688275806442E-1∠0.000000000000000E0°,2.176688275806442E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.100000000000000E-7,1.000000000000000E1,1.000000000000000E-3,4.914630459016394E2,2.172486567674154E-1∠0.000000000000000E0°,2.172486567674154E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.100000000000000E-7,1.000000000000000E1,2.000000000000000E-3,4.914630459016394E2,2.168312169851003E-1∠0.000000000000000E0°,2.168312169851003E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.100000000000000E-7,1.000000000000000E1,3.000000000000000E-3,4.914630459016394E2,2.164172625981625E-1∠0.000000000000000E0°,2.164172625981625E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.100000000000000E-7,1.000000000000000E1,4.000000000000000E-3,4.914630459016394E2,2.160062094121866E-1∠0.000000000000000E0°,2.160062094121866E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.100000000000000E-7,1.000000000000000E1,5.000000000000000E-3,4.914630459016394E2,2.155971202692342E-1∠0.000000000000000E0°,2.155971202692342E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.100000000000000E-7,8.000000000000000E1,0.000000000000000E0,4.914630459016394E2,2.405779402073347E0∠0.000000000000000E0°,2.405779402073347E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.100000000000000E-7,8.000000000000000E1,1.000000000000000E-3,4.914630459016394E2,2.405587968319798E0∠0.000000000000000E0°,2.405587968319798E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.100000000000000E-7,8.000000000000000E1,2.000000000000000E-3,4.914630459016394E2,2.405356445497566E0∠0.000000000000000E0°,2.405356445497566E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.100000000000000E-7,8.000000000000000E1,3.000000000000000E-3,4.914630459016394E2,2.404868211671558E0∠0.000000000000000E0°,2.404868211671558E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.100000000000000E-7,8.000000000000000E1,4.000000000000000E-3,4.914630459016394E2,2.404649371182217E0∠0.000000000000000E0°,2.404649371182217E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.100000000000000E-7,8.000000000000000E1,5.000000000000000E-3,4.914630459016394E2,2.404442135161280E0∠0.000000000000000E0°,2.404442135161280E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.150000000000000E-7,1.000000000000000E1,0.000000000000000E0,4.874674113821138E2,2.070948161029469E-1∠0.000000000000000E0°,2.070948161029469E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.150000000000000E-7,1.000000000000000E1,1.000000000000000E-3,4.874674113821138E2,2.066175861736515E-1∠0.000000000000000E0°,2.066175861736515E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.150000000000000E-7,1.000000000000000E1,2.000000000000000E-3,4.874674113821138E2,2.061438799857866E-1∠0.000000000000000E0°,2.061438799857866E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.150000000000000E-7,1.000000000000000E1,3.000000000000000E-3,4.874674113821138E2,2.056704863649588E-1∠0.000000000000000E0°,2.056704863649588E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.150000000000000E-7,1.000000000000000E1,4.000000000000000E-3,4.874674113821138E2,2.052067750663382E-1∠0.000000000000000E0°,2.052067750663382E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.150000000000000E-7,1.000000000000000E1,5.000000000000000E-3,4.874674113821138E2,2.047387029711579E-1∠0.000000000000000E0°,2.047387029711579E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.150000000000000E-7,8.000000000000000E1,0.000000000000000E0,4.874674113821138E2,2.406026622461217E0∠0.000000000000000E0°,2.406026622461217E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.150000000000000E-7,8.000000000000000E1,1.000000000000000E-3,4.874674113821138E2,2.405823299491188E0∠0.000000000000000E0°,2.405823299491188E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.150000000000000E-7,8.000000000000000E1,2.000000000000000E-3,4.874674113821138E2,2.405480333494260E0∠0.000000000000000E0°,2.405480333494260E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.150000000000000E-7,8.000000000000000E1,3.000000000000000E-3,4.874674113821138E2,2.405319227268975E0∠0.000000000000000E0°,2.405319227268975E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.150000000000000E-7,8.000000000000000E1,4.000000000000000E-3,4.874674113821138E2,2.406251546369126E0∠0.000000000000000E0°,2.406251546369126E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.150000000000000E-7,8.000000000000000E1,5.000000000000000E-3,4.874674113821138E2,2.406053228455722E0∠0.000000000000000E0°,2.406053228455722E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.200000000000000E-7,1.000000000000000E1,0.000000000000000E0,4.835362225806452E2,1.960110956395770E-1∠0.000000000000000E0°,1.960110956395770E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.200000000000000E-7,1.000000000000000E1,1.000000000000000E-3,4.835362225806452E2,1.954898281618748E-1∠0.000000000000000E0°,1.954898281618748E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.200000000000000E-7,1.000000000000000E1,2.000000000000000E-3,4.835362225806452E2,1.949691441349474E-1∠0.000000000000000E0°,1.949691441349474E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.200000000000000E-7,1.000000000000000E1,3.000000000000000E-3,4.835362225806452E2,1.944499138459915E-1∠0.000000000000000E0°,1.944499138459915E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.200000000000000E-7,1.000000000000000E1,4.000000000000000E-3,4.835362225806452E2,1.939313919400635E-1∠0.000000000000000E0°,1.939313919400635E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.200000000000000E-7,1.000000000000000E1,5.000000000000000E-3,4.835362225806452E2,1.934150206704990E-1∠0.000000000000000E0°,1.934150206704990E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.200000000000000E-7,8.000000000000000E1,0.000000000000000E0,4.835362225806452E2,2.407289715760578E0∠0.000000000000000E0°,2.407289715760578E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.200000000000000E-7,8.000000000000000E1,1.000000000000000E-3,4.835362225806452E2,2.406797047004754E0∠0.000000000000000E0°,2.406797047004754E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.200000000000000E-7,8.000000000000000E1,2.000000000000000E-3,4.835362225806452E2,2.406537490407089E0∠0.000000000000000E0°,2.406537490407089E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.200000000000000E-7,8.000000000000000E1,3.000000000000000E-3,4.835362225806452E2,2.406302736592269E0∠0.000000000000000E0°,2.406302736592269E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.200000000000000E-7,8.000000000000000E1,4.000000000000000E-3,4.835362225806452E2,2.406307516651055E0∠0.000000000000000E0°,2.406307516651055E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.200000000000000E-7,8.000000000000000E1,5.000000000000000E-3,4.835362225806452E2,2.406124039440067E0∠0.000000000000000E0°,2.406124039440067E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.249999999999999E-7,1.000000000000000E1,0.000000000000000E0,4.796679328000001E2,1.846135733145157E-1∠0.000000000000000E0°,1.846135733145157E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.249999999999999E-7,1.000000000000000E1,1.000000000000000E-3,4.796679328000001E2,1.840584524899139E-1∠0.000000000000000E0°,1.840584524899139E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.249999999999999E-7,1.000000000000000E1,2.000000000000000E-3,4.796679328000001E2,1.835039883799660E-1∠0.000000000000000E0°,1.835039883799660E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.249999999999999E-7,1.000000000000000E1,3.000000000000000E-3,4.796679328000001E2,1.829496651025068E-1∠0.000000000000000E0°,1.829496651025068E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.249999999999999E-7,1.000000000000000E1,4.000000000000000E-3,4.796679328000001E2,1.823967226944517E-1∠0.000000000000000E0°,1.823967226944517E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.249999999999999E-7,1.000000000000000E1,5.000000000000000E-3,4.796679328000001E2,1.818446887963390E-1∠0.000000000000000E0°,1.818446887963390E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.249999999999999E-7,8.000000000000000E1,0.000000000000000E0,4.796679328000001E2,2.408401076659378E0∠0.000000000000000E0°,2.408401076659378E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.249999999999999E-7,8.000000000000000E1,1.000000000000000E-3,4.796679328000001E2,2.408089528157563E0∠0.000000000000000E0°,2.408089528157563E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.249999999999999E-7,8.000000000000000E1,2.000000000000000E-3,4.796679328000001E2,2.407849510114342E0∠0.000000000000000E0°,2.407849510114342E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.249999999999999E-7,8.000000000000000E1,3.000000000000000E-3,4.796679328000001E2,2.407728738389242E0∠0.000000000000000E0°,2.407728738389242E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.249999999999999E-7,8.000000000000000E1,4.000000000000000E-3,4.796679328000001E2,2.407502082509277E0∠0.000000000000000E0°,2.407502082509277E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.249999999999999E-7,8.000000000000000E1,5.000000000000000E-3,4.796679328000001E2,2.407319753289523E0∠0.000000000000000E0°,2.407319753289523E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.300000000000000E-7,1.000000000000000E1,0.000000000000000E0,4.758610444444444E2,1.731145055478663E-1∠0.000000000000000E0°,1.731145055478663E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.300000000000000E-7,1.000000000000000E1,1.000000000000000E-3,4.758610444444444E2,1.725379513479892E-1∠0.000000000000000E0°,1.725379513479892E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.300000000000000E-7,1.000000000000000E1,2.000000000000000E-3,4.758610444444444E2,1.719620272453298E-1∠0.000000000000000E0°,1.719620272453298E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.300000000000000E-7,1.000000000000000E1,3.000000000000000E-3,4.758610444444444E2,1.713863353292480E-1∠0.000000000000000E0°,1.713863353292480E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,3.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.300000000000000E-7,1.000000000000000E1,4.000000000000000E-3,4.758610444444444E2,1.708108796218132E-1∠0.000000000000000E0°,1.708108796218132E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,4.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.300000000000000E-7,1.000000000000000E1,5.000000000000000E-3,4.758610444444444E2,1.702360098144821E-1∠0.000000000000000E0°,1.702360098144821E-1∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,5.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.300000000000000E-7,8.000000000000000E1,0.000000000000000E0,4.758610444444444E2,2.409199171927754E0∠0.000000000000000E0°,2.409199171927754E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.300000000000000E-7,8.000000000000000E1,1.000000000000000E-3,4.758610444444444E2,2.409225630383876E0∠0.000000000000000E0°,2.409225630383876E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,1.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
6.300000000000000E-7,8.000000000000000E1,2.000000000000000E-3,4.758610444444444E2,2.408695555778083E0∠0.000000000000000E0°,2.408695555778083E0∠0.000000000000000E0°,1.380000000000000E0∠0.000000000000000E0°,2.000000000000000E-3∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,1.520000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°,0.000000000000000E0∠0.000000000000000E0°
